149.9	14177.9
149.8	14140.7
149.7	14144.4
149.6	14094.6
149.5	14140.3
149.4	14128.1
149.3	14092.8
149.2	14117.6
149.1	14081.8
149	14018.3
148.9	14042
148.8	14123.9
148.7	14057
148.6	13990.6
148.5	14082
148.4	14130
148.3	14030.9
148.2	13976.9
148.1	13962.7
148	13930.7
147.9	13949.3
147.8	13946.2
147.7	13986.1
147.6	13954
147.5	13937
147.4	13849.4
147.3	13863.3
147.2	13985.8
147.1	13913.9
147	13871.9
146.9	13919
146.8	13853.6
146.7	13861.1
146.6	13844.1
146.5	13873.2
146.4	13843.2
146.3	13881.1
146.2	13871.6
146.1	13807.2
146	13780.7
145.9	13806.9
145.8	13771.1
145.7	13739.3
145.6	13741.2
145.5	13704.7
145.4	13737.3
145.3	13743.3
145.2	13752.2
145.1	13750.8
145	13716.3
144.9	13672.6
144.8	13665
144.7	13655
144.6	13657
144.5	13699.4
144.4	13660.8
144.3	13605.7
144.2	13582.7
144.1	13651
144	13656.2
143.9	13588.7
143.8	13630.3
143.7	13602
143.6	13571
143.5	13563.3
143.4	13537.9
143.3	13521.2
143.2	13506.4
143.1	13482.3
143	13483.1
142.9	13461.4
142.8	13507.6
142.7	13577.1
142.6	13447.4
142.5	13299.1
142.4	13479.6
142.3	13505.1
142.2	13477.6
142.1	13430.1
142	13456.3
141.9	13401.1
141.8	13412.5
141.7	13410.2
141.6	13372.7
141.5	13343
141.4	13340.3
141.3	13303.9
141.2	13347.8
141.1	13378.7
141	13362.9
140.9	13335.6
140.8	13348.2
140.7	13319.1
140.6	13261.4
140.5	13286.1
140.4	13296.8
140.3	13244.5
140.2	13249.3
140.1	13181.2
140	13155.5
139.9	13174.7
139.8	13221.1
139.7	13268.9
139.6	13201.1
139.5	13173.4
139.4	13201.6
139.3	13190.1
139.2	13122.9
139.1	13135.5
139	13171.1
138.9	13134.1
138.8	13161
138.7	13111.3
138.6	13093.2
138.5	13045.3
138.4	12976.3
138.3	13073.2
138.2	13129.4
138.1	13031.9
138	13008.5
137.9	13068.4
137.8	13041.8
137.7	13052.7
137.6	12994.9
137.5	12940.4
137.4	12992.8
137.3	12956.3
137.2	12977.4
137.1	12994.5
137	12982.1
136.9	12947
136.8	12920.8
136.7	12924
136.6	12897.2
136.5	12859.9
136.4	12883
136.3	12893.1
136.2	12898.4
136.1	12872
136	12811.8
