149.9	-1496.94
149.8	-1466.91
149.7	-1277.96
149.6	-1408.82
149.5	-1466.51
149.4	-1405.04
149.3	-1419.15
149.2	-1417.91
149.1	-1549.96
149	-1915.53
148.9	-2485.02
148.8	-2452.85
148.7	-2278.8
148.6	-2499.7
148.5	-2491.07
148.4	-1662.26
148.3	-1574.25
148.2	-1859.85
148.1	-2119.58
148	-2364.11
147.9	-2449.77
147.8	-2236.04
147.7	-2073.83
147.6	-2260.45
147.5	-2118.39
147.4	-2192.1
147.3	-2226.54
147.2	-2148.24
147.1	-2251.27
147	-2491.89
146.9	-2648.67
146.8	-2815.23
146.7	-2810.56
146.6	-2917.16
146.5	-2787.94
146.4	-2515.49
146.3	-2166.95
146.2	-1850.8
146.1	-1859.9
146	-1926.43
145.9	-1834
145.8	-1764.26
145.7	-1955.5
145.6	-2067.8
145.5	-2224.7
145.4	-2197.28
145.3	-1896.85
145.2	-1798.01
145.1	-1681.41
145	-1574.53
144.9	-1639.78
144.8	-2002.9
144.7	-2187.4
144.6	-2239.97
144.5	-2127.06
144.4	-1832.73
144.3	-1894.6
144.2	-2224.46
144.1	-2264.77
144	-1874.78
143.9	-1856.08
143.8	-1826.48
143.7	-1523.88
143.6	-1562.73
143.5	-1523.49
143.4	-1588.19
143.3	-1749.45
143.2	-1873.43
143.1	-2079.56
143	-2334.67
142.9	-2503.11
142.8	-2448.49
142.7	-1866.18
142.6	-1689.03
142.5	-2016.14
142.4	-2174
142.3	-2373.13
142.2	-2467.54
142.1	-2560.94
142	-2170.75
141.9	-2139.03
141.8	-2110.44
141.7	-1913.31
141.6	-1825.35
141.5	-1941.69
141.4	-1971.08
141.3	-2240.81
141.2	-2504.24
141.1	-2301.02
141	-1756.93
140.9	-1435.19
140.8	-1341.79
140.7	-1308.84
140.6	-1493.03
140.5	-1616.56
140.4	-1418.62
140.3	-1369.14
140.2	-1364.38
140.1	-1461.81
140	-1868.55
139.9	-2272.96
139.8	-2424.88
139.7	-2096.74
139.6	-1931.07
139.5	-1958.45
139.4	-1761.02
139.3	-1723.69
139.2	-1708.63
139.1	-1838.47
139	-1534.76
138.9	-1768.44
138.8	-1157.3
138.7	-1390.54
138.6	-1483.9
138.5	-1714.03
138.4	-2167.23
138.3	-2376.46
138.2	-2009.48
138.1	-2059.3
138	-2388.8
137.9	-2304.98
137.8	-1959.41
137.7	-1660.97
137.6	-1625.67
137.5	-1692.77
137.4	-1806.85
137.3	-2019.26
137.2	-2027.42
137.1	-1997.75
137	-1664.72
136.9	-1615.47
136.8	-1695.82
136.7	-1720.42
136.6	-1761.99
136.5	-2056.08
136.4	-2233.13
136.3	-2152.65
136.2	-1930.03
